,Entity,Continent,Latitude,Longitude,Average temperature per year,Hospital beds per 1000 people,Medical doctors per 1000 people,GDP/Capita,Population,Median age,Population aged 65 and over (%),Date,Daily tests,Cases,Deaths
1291,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-07-26,1398.0,37317.0,705.0
1292,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-07-27,1398.0,37390.0,711.0
1293,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-07-28,1398.0,37629.0,719.0
1294,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-07-29,1398.0,37937.0,723.0
1295,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-07-30,1398.0,38196.0,728.0
1296,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-07-31,1398.0,38550.0,738.0
1297,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-01,1398.0,38841.0,749.0
1298,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-02,1398.0,39050.0,754.0
1299,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-03,1398.0,39102.0,762.0
1300,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-04,1398.0,39298.0,768.0
1301,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-05,1398.0,39586.0,770.0
1302,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-06,1398.0,39819.0,772.0
1303,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-07,1398.0,39985.0,777.0
1304,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-08,1398.0,40185.0,785.0
1305,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-09,1398.0,40410.0,791.0
1306,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-10,1398.0,40433.0,796.0
1307,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-11,1398.0,40593.0,803.0
1308,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-12,1398.0,40794.0,806.0
1309,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-13,1398.0,41023.0,809.0
1310,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-14,1398.0,41299.0,814.0
1311,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-15,1398.0,41495.0,817.0
1312,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-16,1398.0,41663.0,818.0
1313,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-17,1398.0,41701.0,824.0
1314,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-18,1398.0,41846.0,832.0
1315,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-19,1398.0,42056.0,833.0
1316,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-20,1398.0,42319.0,836.0
1317,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-21,1398.0,42477.0,842.0
1318,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-22,1398.0,42616.0,850.0
1319,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-23,1398.0,42792.0,852.0
1320,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-24,1398.0,42825.0,854.0
1321,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-25,1398.0,42936.0,858.0
1322,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-26,1398.0,43067.0,861.0
1323,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-27,1398.0,43270.0,864.0
1324,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-28,1398.0,43451.0,869.0
1325,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-29,1726.0,43626.0,872.0
1326,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-30,1726.0,43750.0,877.0
1327,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-08-31,1726.0,43781.0,879.0
1328,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-01,1726.0,43878.0,881.0
1329,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-02,1726.0,44075.0,884.0
1330,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-03,1726.0,44271.0,887.0
1331,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-04,1726.0,44461.0,891.0
1332,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-05,1726.0,44649.0,895.0
1333,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-06,1726.0,44783.0,897.0
1334,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-07,3367.0,44845.0,900.0
1335,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-08,3367.0,44953.0,903.0
1336,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-09,3367.0,45152.0,905.0
1337,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-10,3367.0,45326.0,906.0
1338,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-11,3367.0,45503.0,909.0
1339,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-12,3367.0,45675.0,911.0
1340,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-13,3367.0,45862.0,916.0
1341,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-14,3367.0,45969.0,919.0
1342,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-15,3367.0,46119.0,920.0
1343,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-16,3367.0,46376.0,923.0
1344,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-17,3367.0,46671.0,925.0
1345,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-18,3367.0,46910.0,926.0
1346,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-19,3367.0,47154.0,928.0
1347,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-20,3367.0,47431.0,930.0
1348,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-21,3367.0,47552.0,936.0
1349,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-22,3367.0,47667.0,938.0
1350,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-23,3367.0,47877.0,942.0
1351,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-24,3367.0,48251.0,945.0
1352,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-25,3367.0,48643.0,947.0
1353,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-26,3367.0,49072.0,948.0
1354,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-27,3367.0,49400.0,951.0
1355,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-28,3367.0,49574.0,957.0
1356,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-29,3367.0,49901.0,958.0
1357,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-09-30,3367.0,50359.0,959.0
1358,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-01,3367.0,50850.0,963.0
1359,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-02,3367.0,51382.0,966.0
1360,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-03,3367.0,51925.0,972.0
1361,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-04,3367.0,52496.0,977.0
1362,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-05,3367.0,52677.0,984.0
1363,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-06,3367.0,53083.0,990.0
1364,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-07,3367.0,53755.0,995.0
1365,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-08,3367.0,54473.0,1004.0
1366,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-09,3367.0,55087.0,1010.0
1367,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-10,3367.0,55736.0,1016.0
1368,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-11,3367.0,56451.0,1020.0
1369,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-12,3367.0,56821.0,1026.0
1370,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-13,2114.0,57566.0,1032.0
1371,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-14,2114.0,58624.0,1039.0
1372,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-15,2114.0,59995.0,1046.0
1373,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-16,2114.0,61460.0,1056.0
1374,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-17,2114.0,63000.0,1067.0
1375,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-18,2114.0,64694.0,1081.0
1376,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-19,2114.0,65460.0,1091.0
1377,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-20,2114.0,66694.0,1101.0
1378,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-21,2114.0,68530.0,1121.0
1379,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-22,2114.0,70836.0,1131.0
1380,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-23,2114.0,73310.0,1145.0
1381,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-24,2114.0,75523.0,1157.0
1382,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-25,2114.0,77837.0,1180.0
1383,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-26,2114.0,78810.0,1196.0
1384,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-27,2114.0,80410.0,1222.0
1385,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-28,2114.0,82651.0,1243.0
1386,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-29,2114.0,85034.0,1272.0
1387,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-30,2114.0,87432.0,1300.0
1388,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-10-31,2114.0,89813.0,1341.0
1389,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-01,2114.0,92254.0,1363.0
1390,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-02,2114.0,93448.0,1391.0
1391,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-03,2114.0,94776.0,1413.0
1392,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-04,2114.0,97150.0,1448.0
1393,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-05,2114.0,99563.0,1476.0
1394,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-06,2114.0,101773.0,1506.0
1395,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-07,2114.0,104249.0,1533.0
1396,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-08,2114.0,106424.0,1559.0
1397,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-09,2114.0,107466.0,1580.0
1398,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-10,2114.0,108687.0,1609.0
1399,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-11,2114.0,110548.0,1636.0
1400,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-12,2114.0,112680.0,1668.0
1401,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-13,2114.0,114383.0,1697.0
1402,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-14,2114.0,115855.0,1738.0
1403,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-15,2114.0,117337.0,1763.0
1404,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-16,2114.0,117886.0,1788.0
1405,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-17,2114.0,118870.0,1811.0
1406,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-18,2114.0,120459.0,1839.0
1407,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-19,2114.0,121979.0,1870.0
1408,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-20,2114.0,123646.0,1900.0
1409,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-21,2114.0,124839.0,1931.0
1410,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-22,2114.0,126224.0,1952.0
1411,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-23,2114.0,126709.0,1976.0
1412,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-24,2114.0,127522.0,2002.0
1413,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-25,4198.0,129085.0,2040.0
1414,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-26,4198.0,130870.0,2068.0
1415,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-27,4198.0,132346.0,2090.0
1416,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-28,4198.0,133594.0,2121.0
1417,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-29,4198.0,134768.0,2142.0
1418,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-11-30,4198.0,135124.0,2164.0
1419,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-01,4198.0,135967.0,2193.0
1420,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-02,4198.0,137231.0,2228.0
1421,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-03,4198.0,138508.0,2254.0
1422,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-04,4198.0,139692.0,2277.0
1423,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-05,4198.0,140959.0,2309.0
1424,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-06,2728.0,141937.0,2326.0
1425,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-07,2728.0,142344.0,2344.0
1426,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-08,2728.0,142928.0,2372.0
1427,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-09,2728.0,144066.0,2393.0
1428,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-10,2728.0,145240.0,2416.0
1429,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-11,2728.0,146317.0,2445.0
1430,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-12,2728.0,147312.0,2462.0
1431,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-13,2728.0,148325.0,2486.0
1432,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-14,2728.0,148682.0,2503.0
1433,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-15,2728.0,149120.0,2529.0
1434,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-16,2728.0,150218.0,2556.0
1435,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-17,2728.0,151392.0,2581.0
1436,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-18,2728.0,152253.0,2596.0
1437,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-19,2728.0,153173.0,2616.0
1438,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-20,2728.0,153825.0,2630.0
1439,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-21,2728.0,154065.0,2656.0
1440,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-22,2728.0,154602.0,2673.0
1441,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-23,2728.0,155440.0,2691.0
1442,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-24,2728.0,156142.0,2714.0
1443,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-25,2728.0,156763.0,2733.0
1444,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-26,2728.0,157349.0,2752.0
1445,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-27,2728.0,157834.0,2768.0
1446,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-28,2728.0,157948.0,2775.0
1447,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-29,2728.0,158296.0,2797.0
1448,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-30,2728.0,158878.0,2807.0
1449,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2020-12-31,2728.0,159409.0,2823.0
1450,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-01,2728.0,159738.0,2828.0
1451,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-02,540.0,159798.0,2836.0
1452,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-03,540.0,160027.0,2850.0
1453,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-04,540.0,160220.0,2864.0
1454,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-05,540.0,160544.0,2878.0
1455,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-06,540.0,160853.0,2890.0
1456,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-07,540.0,161054.0,2901.0
1457,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-08,540.0,161415.0,2908.0
1458,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-09,540.0,161794.0,2922.0
1459,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-10,540.0,162131.0,2929.0
1460,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-11,540.0,162288.0,2931.0
1461,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-12,540.0,162643.0,2941.0
1462,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-13,540.0,163128.0,2951.0
1463,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-14,540.0,163576.0,2963.0
1464,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-15,540.0,163972.0,2974.0
1465,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-16,540.0,164235.0,2987.0
1466,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-17,540.0,164586.0,2992.0
1467,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-18,540.0,164676.0,2998.0
1468,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-19,540.0,164912.0,3007.0
1469,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-20,540.0,165221.0,3016.0
1470,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-21,540.0,165528.0,3021.0
1471,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-22,540.0,165711.0,3030.0
1472,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-23,540.0,165909.0,3034.0
1473,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-24,540.0,166036.0,3039.0
1474,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-25,540.0,166094.0,3047.0
1475,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-26,540.0,166232.0,3052.0
1476,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-27,540.0,166427.0,3056.0
1477,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-28,540.0,166669.0,3067.0
1478,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-29,540.0,166728.0,3069.0
1479,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-30,540.0,166901.0,3071.0
1480,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-01-31,540.0,167026.0,3080.0
1481,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-01,540.0,167088.0,3084.0
1482,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-02,540.0,167231.0,3089.0
1483,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-03,540.0,167421.0,3096.0
1484,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-04,540.0,167568.0,3107.0
1485,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-05,2858.0,167726.0,3109.0
1486,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-06,2568.0,167937.0,3114.0
1487,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-07,2576.0,168088.0,3117.0
1488,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-08,1870.0,168177.0,3123.0
1489,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-09,2269.0,168300.0,3126.0
1490,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-10,2574.0,168496.0,3130.0
1491,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-11,2500.0,168676.0,3135.0
1492,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-12,2893.0,168830.0,3138.0
1493,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-13,2704.0,169022.0,3140.0
1494,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-14,2703.0,169167.0,3141.0
1495,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-15,2802.0,169255.0,3147.0
1496,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-16,3075.0,169391.0,3150.0
1497,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-17,3431.0,169597.0,3155.0
1498,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-18,3211.0,169820.0,3156.0
1499,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-19,2931.0,170011.0,3158.0
1500,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-20,3509.0,170234.0,3159.0
1501,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-21,3334.0,170402.0,3164.0
1502,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-22,3198.0,170506.0,3167.0
1503,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-23,2872.0,170672.0,3171.0
1504,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-24,2993.0,170945.0,3175.0
1505,Armenia,Europe,40.07,45.04,11,4.2,2.8,4622.7,2930450,35,11,2021-02-25,3488.0,171227.0,3179.0
